"Filename","Segment","WC","adverb","negate","quant","posemo","anx","anger","sad","family","friend","female","male","insight","cause","discrep","tentat","certain","differ","see","hear","feel","body","health","sexual","ingest","affiliation","achiev","power","reward","risk","motion","space","work","leisure","home","money","relig","death","exp_relate","exp_body","exp_imperson","exp_affect","exp_space","exp_drives","exp_concerns","exp_transc","experiential","epistemic"
"kafka_urteil_1913_de.txt",1,3994,6.46,2.23,2.55,3.18,0.3,0.2,0.8,1.93,1.18,0.45,5.13,2.63,2.2,3.08,3.33,4.13,5.33,1.03,1.23,0.45,1.28,0.53,0.2,0.15,3.63,2.65,1.03,0.55,0.35,2.2,9.91,1.9,0.8,1.03,0.58,0.28,0.18,8.69,2.16,5.41,4.48,14.82,8.21,4.31,0.46,43.13,31.94
"kafka_landarzt_1920_de.txt",1,13200,5.33,1.98,2.73,3.19,0.38,0.45,0.89,0.69,0.18,0.21,2.42,2.41,1.7,3,3.22,3.95,4.86,1.18,1.15,0.55,1.96,0.74,0.24,0.29,1.47,3.02,2,0.67,0.58,2.46,11.49,1.56,1.14,0.73,0.41,0.34,0.26,3.5,3.23,6.24,4.91,16.83,7.74,3.84,0.6,40.65,29.18
"hoffmann_nacht_1817_de.txt",1,105742,4.08,1.26,2.34,3.7,0.56,0.69,1.08,0.66,0.31,0.32,2.21,2.17,1.79,1.91,2.27,2.83,3.23,1.1,1.3,0.54,1.5,0.89,0.34,0.28,1.27,2.66,1.87,0.42,0.44,2.54,11.13,1.49,1.01,0.69,0.64,0.92,0.44,3.5,3.01,4.18,6.03,16.61,6.66,3.83,1.36,41,21.88
"storm_basch_1887_de.txt",1,17699,4.38,1.16,1.72,2.6,0.33,0.32,0.58,1.23,0.46,0.57,3.81,1.06,1.34,2.17,1.89,2.12,3.98,1.14,1.81,0.41,1.59,1.09,0.23,0.4,1.4,2.04,1.94,0.33,0.16,2.67,11.76,1.82,1.11,1.02,0.34,0.45,0.28,6.07,3.31,3.65,3.83,17.79,5.87,4.29,0.73,41.89,19.82
"musil_mann3_1930_de.txt",1,127022,5.59,1.92,2.82,3.8,0.41,0.5,0.68,0.46,0.17,0.23,1.73,3.31,2.4,2.94,3.93,3.7,5.61,0.98,1.16,0.74,1.03,0.62,0.51,0.3,1.42,3.21,1.68,0.45,0.47,1.84,9.78,1.81,0.58,0.21,0.5,0.57,0.19,2.59,2.46,6.62,5.39,14.5,7.23,3.1,0.76,36.03,32.22
"tolstoy_herrknecht_1916_ru.txt",1,20991,4.7,1.6,2.06,2.36,0.41,0.37,0.62,0.45,0.14,0.18,3.52,1.71,1.57,2.34,2.24,2.56,4.18,0.72,1.35,0.71,1.49,0.47,0.3,0.4,1.05,2.38,1.28,0.27,0.39,3.6,12.11,1.01,1.66,0.43,0.63,0.4,0.19,4.29,2.66,4.73,3.76,18.49,5.37,3.73,0.59,38.89,22.96
"storm_schimmelreiter_1888_de.txt",1,38397,4.43,1.51,1.76,2.24,0.3,0.35,0.53,0.63,0.24,0.27,2.78,1.1,1.42,2.4,1.84,2.74,4.45,1.35,1.83,0.57,1.73,0.64,0.27,0.42,1.16,2.23,1.32,0.32,0.22,2.87,11.25,0.99,0.9,0.49,0.36,0.69,0.2,3.92,3.06,4.38,3.42,17.87,5.25,2.74,0.89,37.15,21.65
"kretzer_timpe_1888_de.txt",1,77897,4.58,1.38,2.27,3.32,0.36,0.46,0.77,1.11,0.32,0.4,3.49,1.79,1.82,2.32,2.27,2.93,4.06,1.02,1.34,0.44,1.26,0.68,0.24,0.27,1.25,3.02,2.3,0.52,0.31,2.45,11.09,2.5,0.77,0.55,0.81,0.59,0.16,5.32,2.45,4.94,4.91,16.34,7.4,4.63,0.75,41.8,23.42
"wassermann_spiegel_1911_de.txt",1,78549,3.34,1.34,1.91,3.03,0.57,0.76,1.03,0.62,0.36,0.36,2.66,1.91,1.71,1.84,2.12,2.59,3.4,1.25,1.06,0.49,1.58,0.59,0.35,0.33,1.21,2.83,1.81,0.42,0.47,2.34,10.37,1.47,0.95,0.45,0.62,0.71,0.37,4,2.85,4.94,5.39,15.51,6.74,3.49,1.08,39.06,20.16
"reventlow_dames_1913_de.txt",1,34541,6.44,1.84,3.09,3.51,0.31,0.33,0.8,0.4,0.22,0.64,2.14,3.26,1.74,2.69,4.25,3.92,4.91,1.06,1.33,0.52,0.81,0.46,0.35,0.26,1.73,2.52,1.71,0.33,0.35,2.28,9.62,1.45,0.87,0.45,0.25,0.82,0.13,3.4,1.88,6.36,4.95,14.81,6.64,3.02,0.95,35.65,32.14
"hagenauer_muspilli_1900_de.txt",1,23247,4.75,1.6,2.8,3.57,0.59,1.06,1.52,0.32,0.32,0.19,1.59,2.05,1.9,2.11,2.55,3.04,3.76,1.05,0.99,1.01,2.13,0.97,0.64,0.61,1.19,2.78,1.63,0.35,0.34,2.13,11.17,1.46,0.95,0.41,0.48,0.89,0.41,2.42,4.35,5.41,6.74,16.35,6.29,3.3,1.3,40.75,24.56
"meyer_borgia_1891_de.txt",1,36751,2.71,1.38,1.22,3.58,0.64,0.92,1.32,0.76,0.24,0.33,2.5,1.72,1.49,1.74,1.62,2.39,3.61,1.13,1.07,0.49,1.64,0.53,0.4,0.19,1.37,2.34,2.06,0.39,0.46,2.19,10.14,1.4,0.57,0.23,0.68,1.08,0.47,3.83,2.76,4.05,6.46,15.02,6.62,2.88,1.55,39.12,17.88
"may_kurdistan_1892_de.txt",1,149365,4.35,1.88,2.25,2.8,0.29,0.58,0.53,0.49,0.24,0.13,2.18,2.06,1.71,2.79,2.52,3.12,4.27,0.92,1.17,0.28,0.95,0.35,0.21,0.39,2.22,2.2,2.2,0.45,0.58,3.02,10.18,1.21,0.89,0.44,0.51,0.84,0.37,3.04,1.9,5.86,4.2,15.57,7.65,3.05,1.21,36.62,24.95
"mann_venedig_1913_de.txt",1,25073,3.22,1.06,1.49,4,0.59,0.57,1.05,0.34,0.18,0.17,2.79,1.93,1.22,1.64,2.35,2.21,3.27,1.52,0.68,0.94,2.26,0.66,0.43,0.43,0.68,2.61,1.55,0.46,0.47,2.63,11.22,1.69,1.22,0.24,0.43,0.61,0.65,3.48,3.78,3.78,6.21,16.99,5.77,3.58,1.26,41.07,18.39
"fontane_stechlin_1899_de.txt",1,125290,6.26,1.91,2.98,3.44,0.23,0.25,0.62,0.67,0.3,0.49,1.77,1.87,2.12,3.2,3.67,3.94,5.39,0.74,1.12,0.33,0.51,0.73,0.25,0.28,1.53,2.59,1.99,0.51,0.3,1.91,10.06,1.37,0.71,0.36,0.4,1.08,0.18,3.23,1.77,5.98,4.54,14.16,6.92,2.84,1.26,34.72,31.34
"musil_toerless_1906_de.txt",1,50915,6.28,1.88,2.99,2.99,0.8,0.68,0.93,0.29,0.16,0.14,2.6,2.94,2.24,2.65,3.57,3.81,5.05,1.3,1.02,0.95,1.49,0.61,0.37,0.19,0.94,3.26,1.5,0.35,0.46,2.3,11.11,1.48,0.64,0.28,0.42,0.48,0.16,3.19,2.66,6.69,5.4,16.68,6.51,2.82,0.64,37.9,31.41
"fontane_briest_1896_de.txt",1,95884,6.05,2.08,3,3.65,0.34,0.32,0.76,1.06,0.22,0.8,1.35,1.95,1.94,3.17,3.6,3.96,5.57,0.86,1.16,0.37,0.75,0.52,0.31,0.25,1.47,2.5,2.06,0.48,0.3,2.13,10.29,1.28,0.83,0.51,0.37,0.63,0.15,3.43,1.83,6.12,5.07,14.81,6.81,2.99,0.78,35.72,31.32
"tolstoy_romanehe_1921_ru.txt",1,34063,5.1,2.15,2.93,4.56,0.64,0.55,1.19,0.65,0.16,0.29,2.47,2.86,1.5,3.05,3.28,3.86,5.19,1.55,1.9,0.8,1.56,0.69,0.69,0.23,2.39,2.71,0.95,0.62,0.31,2.17,9.96,0.99,0.93,0.62,0.32,0.58,0.24,3.57,3.17,5.6,6.94,16.38,6.98,2.86,0.82,40.72,29.92
"brod_beer_1912_de.txt",1,43572,5.49,1.88,2.83,3.73,0.38,0.46,0.81,0.93,0.34,0.65,2.84,1.82,2.26,2.14,2.98,3.49,4.4,0.91,1,0.54,1.51,0.72,0.28,0.41,1.15,3.1,1.85,0.44,0.43,2.27,10.84,1.86,0.96,0.37,0.61,0.39,0.12,4.76,2.92,5.51,5.38,15.56,6.97,3.8,0.51,39.9,27.29
"hoffmann_zaches_1819_de.txt",1,34709,4.5,1.28,2.54,4.64,0.37,0.6,1.01,0.41,0.42,0.33,2,2.01,1.86,1.82,2.4,3.06,3.26,0.97,1.14,0.49,1.35,0.43,0.44,0.48,1.14,2.8,2.65,0.47,0.32,2.32,11.05,1.97,1.11,0.42,0.51,0.8,0.22,3.16,2.7,4.55,6.62,15.97,7.38,4.01,1.02,40.86,22.73
"walser_spaziergang_1917_de.txt",1,17429,4.34,1.38,2.5,7.06,0.38,0.61,1.23,0.32,0.22,0.3,0.99,2.54,2.08,2.01,3.79,3.73,3.78,1.22,1.26,0.88,1.02,0.64,0.41,0.65,1.14,3.4,2.62,0.63,0.58,1.85,10.51,2,1.15,0.3,0.9,0.78,0.33,1.83,2.72,4.81,9.28,15.72,8.37,4.35,1.11,43.38,26.15
"keller_sinngedicht_1882_de.txt",1,88262,4.45,1.5,2.17,3.61,0.41,0.39,0.93,0.79,0.28,0.65,2.2,1.97,1.79,2.13,2.67,2.78,4.57,1.27,1.02,0.49,1.27,0.49,0.24,0.3,1.13,2.69,1.73,0.46,0.41,2.5,10.86,1.52,0.78,0.49,0.55,0.6,0.18,3.92,2.3,5.05,5.34,16.14,6.42,3.34,0.78,38.24,24.03
"conradi_adam_1889_de.txt",1,93930,6.13,1.74,2.9,3.74,0.53,0.67,1.16,0.54,0.24,0.51,2.63,2.21,1.94,2.71,3.56,3.47,4.1,0.87,0.78,0.8,1.33,0.63,0.46,0.45,1.15,2.53,2.3,0.39,0.35,2.07,10.16,1.44,0.66,0.23,0.43,0.99,0.16,3.92,2.87,4.75,6.1,14.68,6.72,2.76,1.15,38.2,28.76
"kafka_kuebelreiter_1917_de.txt",1,811,3.33,2.22,3.95,2.59,0.12,0.74,1.73,1.36,0,1.23,1.23,1.36,1.36,2.71,1.11,4.81,3.45,0.99,3.08,0.62,1.85,0.62,0.37,0.37,1.23,2.96,3.08,0.12,0.12,2.34,11.1,2.71,0.62,0.62,2.59,0.37,0.25,3.82,3.21,4.19,5.18,18.13,7.51,6.54,0.62,45.01,24.3
"lasswitz_seife_1890_de.txt",1,53831,4.47,1.91,2.31,3.59,0.3,0.4,0.75,0.44,0.24,0.24,1.46,2.7,2.14,2.78,2.78,3.51,4.27,1.04,0.97,0.49,1.01,0.51,0.3,0.33,1.99,2.93,2.02,0.52,0.45,2.11,9.88,2.19,0.82,0.2,0.56,0.62,0.21,2.38,2.15,5.76,5.04,14.49,7.91,3.77,0.83,36.57,26.87
"schubin_vollmondzauber01_1899_de.txt",1,28222,4.73,1.75,2.79,3.73,0.36,0.49,1.05,0.84,0.4,0.64,2.61,2.17,1.46,2.14,2.96,3.33,3.94,1.13,1.07,0.55,1.52,0.6,0.29,0.27,1.06,2.46,2.05,0.43,0.26,1.97,10.65,1.13,1.16,0.38,0.44,0.55,0.29,4.49,2.68,4.99,5.63,15.37,6.26,3.11,0.84,38.38,25.27
"storm_doppelgaenger_1887_de.txt",1,19723,5.09,1.68,1.58,2.79,0.4,0.34,0.87,1.05,0.48,0.53,3.16,1.6,1.46,2.34,2.03,2.73,4.67,1.27,1.68,0.64,2.04,0.74,0.33,0.48,1.59,2.27,1.68,0.37,0.22,2.57,11.3,1.06,0.81,0.57,0.61,0.57,0.24,5.22,3.59,4.04,4.4,17.46,6.13,3.05,0.81,40.66,23.18
"grillparzer_spielmann_1847_de.txt",1,15742,5.03,1.58,2.49,2.75,0.35,0.49,0.79,0.91,0.29,0.36,1.97,1.98,1.84,2.51,2.46,2.67,4.43,0.71,2.03,0.45,1.28,0.63,0.22,0.32,1.25,2.91,1.42,0.37,0.38,2.82,11.43,1.81,1.47,0.68,0.77,0.59,0.17,3.53,2.45,4.71,4.38,17.44,6.33,4.73,0.76,39.62,24.99
"wassermann_moloch_1902_de.txt",1,79019,3.86,1.52,2.1,3.18,0.58,0.5,1.14,0.62,0.26,0.45,3.11,1.95,1.67,2.05,2.46,2.72,3.72,1.73,1.43,0.6,2.29,0.59,0.39,0.4,0.92,2.66,1.67,0.42,0.36,2.97,10.99,1.57,0.99,0.73,0.58,0.71,0.2,4.44,3.67,4.83,5.4,17.72,6.03,3.87,0.91,42.04,22.05
"akunian_fluegel_1895_de.txt",1,73677,5.13,2.22,2.77,3.98,0.51,0.6,1.22,1.25,0.27,1.13,2.09,2.1,1.88,2.9,3.29,3.58,4.38,1.23,1.36,0.64,1.58,0.52,0.34,0.4,1.35,2.56,1.89,0.4,0.29,2.06,9.08,1.25,0.78,0.39,0.48,0.55,0.11,4.74,2.84,5.28,6.31,14.37,6.49,2.9,0.66,38.31,28.25
"may_wuste_1892_de.txt",1,147640,4.08,1.82,2.1,2.6,0.23,0.6,0.47,0.59,0.21,0.16,2.01,2.03,1.71,2.6,2.43,2.95,4.07,0.92,0.96,0.38,1.02,0.37,0.27,0.36,2.03,2.32,2.09,0.46,0.51,2.85,10.21,1.26,1.06,0.31,0.47,1.2,0.43,2.97,2.02,6.26,3.9,15.32,7.41,3.1,1.63,36.35,23.79
"achleitner_tann_1897_de.txt",1,53743,3.2,1.22,1.46,3.06,0.55,0.79,0.86,0.51,0.16,0.28,1.33,1.35,1.44,1.85,1.74,2.45,2.78,0.69,1.06,0.67,1.42,0.69,0.43,0.36,1.08,2.16,1.85,0.34,0.43,2.6,9.81,1.54,0.73,0.59,0.53,1.18,0.4,2.28,2.9,3.36,5.26,14.83,5.86,3.39,1.58,36.1,17.49
"heyking_erzaehlungen_1918_de.txt",1,23743,5.3,0.96,3.18,3.53,0.41,0.39,0.72,1.14,0.24,0.43,1.09,1.82,1.66,2.88,3.6,3.24,3.86,1.28,0.83,0.63,0.81,0.86,0.17,0.3,1.21,3.16,2.08,0.42,0.39,2.19,12.61,1.35,1.01,0.52,0.33,0.75,0.36,2.9,2.14,5.62,5.05,17.54,7.26,3.21,1.11,39.21,26.5
"achleitner_bergrichters_1900_de.txt",1,45732,3.64,1.76,1.93,3.07,0.47,0.55,0.94,1.12,0.17,0.53,1.7,2.06,1.91,2.19,2.33,3.18,3.17,0.8,0.87,0.42,0.91,0.61,0.28,0.33,1.05,2.51,2.78,0.45,0.65,2.6,9.57,2.62,0.54,0.46,0.87,0.9,0.28,3.52,2.13,4.51,5.03,14.26,7.44,4.49,1.18,38.05,22.17
"preuschen_yoshiwara_1920_de.txt",1,20686,4.07,1.13,2.63,4.06,0.33,0.33,0.78,0.58,0.18,0.98,1.1,1.73,1.97,2.4,2.57,3.07,3.49,1.39,0.92,0.67,1.28,0.6,0.37,0.45,0.98,3.05,1.92,0.4,0.22,2.39,10.84,1.24,0.97,0.38,0.53,0.99,0.3,2.84,2.7,4.98,5.5,16.21,6.57,3.12,1.29,38.23,23.06
"walser_prosastücke_1917_de.txt",1,11428,4.37,1.61,2.99,6.41,0.63,0.93,2.09,0.55,0.32,0.39,2.28,1.76,1.94,2.39,3.4,3.59,3.95,1.13,1.16,0.8,1.42,0.75,0.39,0.51,1.45,3.38,2.14,0.54,0.4,2.14,10.33,1.51,1.07,0.44,0.77,0.52,0.32,3.54,3.07,5.06,10.06,15.56,7.91,3.79,0.84,44.77,26
"hesse_rad_1906_de.txt",1,49067,4.29,1.47,2.75,3.63,0.65,0.53,1.14,0.46,0.45,0.17,3.26,1.61,1.47,1.98,2.74,2.83,3.71,1.3,1,0.88,1.62,0.77,0.39,0.72,0.89,2.74,1.7,0.33,0.44,2.45,10.67,2.29,1.14,0.58,0.4,0.64,0.23,4.34,3.5,5.04,5.95,16.3,6.1,4.41,0.87,41.47,22.85
"schubin_vollmondzauber02_1899_de.txt",1,29393,4.05,1.66,2.48,3.26,0.56,0.55,0.89,0.8,0.45,0.67,2.07,1.92,1.6,2.22,2.44,3.04,3.72,1.28,1.08,0.66,1.74,0.94,0.31,0.28,1.05,2.32,1.79,0.41,0.27,2.39,11.13,1.05,1.09,0.46,0.38,0.71,0.38,3.99,3.27,5.96,5.26,16.54,5.84,2.98,1.09,38.97,23.13
"kafka_hungerkünstler_1924_de.txt",1,13107,6.57,2.7,3.3,3.63,0.52,0.61,0.85,0.37,0.13,0.21,0.97,2.69,2.31,3.82,4.52,4.93,6.75,0.69,1.64,0.44,1.01,0.66,0.22,0.88,1.66,3.27,2.3,0.5,0.55,1.71,10.55,1.63,1.3,0.09,0.4,0.24,0.08,1.68,2.77,6.93,5.61,15.03,8.28,3.42,0.32,37.11,37.59
"stifter_nachsommer_1857_de.txt",1,248181,4.22,1.42,2.58,3.72,0.11,0.17,0.44,0.8,0.53,0.34,1.3,2.04,2.15,2.38,3.42,2.97,4.57,1.47,0.81,0.45,0.63,0.41,0.28,0.23,2.37,3.25,1.58,0.48,0.28,2.56,12.65,2.04,0.92,0.88,0.45,0.4,0.13,2.97,1.55,5.61,4.44,17.94,7.96,4.29,0.53,39.68,25.75
"stifter_buntesteine_1853_de.txt",1,97051,3.61,1.42,2.37,2.57,0.2,0.22,0.44,1.26,0.22,0.63,2.01,1.37,2.07,2.44,2.99,2.89,4.21,1.29,0.92,0.58,0.86,0.43,0.24,0.48,1.71,2.75,1.75,0.3,0.3,3.1,12.53,1.49,0.88,0.96,0.4,0.62,0.26,4.12,2.01,5.29,3.43,18.42,6.81,3.73,0.88,39.4,23.37
"hauptmann_bahnwaerter_1892_de.txt",1,15325,3.94,1.01,2.11,2.64,0.57,0.55,0.78,0.63,0.08,0.33,3.59,1.64,1.87,1.6,2.16,2.54,2.88,1.45,1.27,0.82,2.41,0.59,0.42,0.41,0.57,2.85,1.57,0.31,0.38,3.11,12.07,1.04,1.01,0.35,0.37,0.76,0.28,4.63,3.83,4.86,4.54,18.72,5.68,2.77,1.04,41.21,19.75
"einstein_bebuquin_1912_de.txt",1,12990,3.61,1.64,2.49,3.06,0.35,0.84,0.96,0.41,0.1,0.32,1.66,2.56,1.74,1.91,2.16,3.62,3.49,1.47,1.37,0.58,1.64,0.79,0.44,0.3,1.22,2.85,1.75,0.31,0.42,2.4,10.06,1.56,1.1,0.29,0.63,1.07,0.86,2.49,3.17,5.09,5.21,15.88,6.55,3.58,1.93,38.81,23.22
"storm_riew_1885_de.txt",1,39941,4.38,1.67,1.49,2.72,0.37,0.4,0.78,0.94,0.25,0.62,2.92,1.28,1.59,2.39,1.73,2.66,4.55,1.35,1.7,0.71,2.24,0.72,0.38,0.46,1.3,2.06,1.58,0.23,0.21,2.68,10.73,0.84,0.88,0.59,0.54,0.76,0.31,4.73,3.8,3.85,4.27,17.17,5.38,2.85,1.07,39.27,21.74
"spyri_heidilehr_1880_de.txt",1,51339,5.2,1.96,3.32,3.29,0.34,0.29,0.63,0.74,0.24,0.29,2.08,1.64,1.85,2.66,2.78,4.22,4,1.38,1.64,0.48,1.08,0.48,0.24,0.42,1.12,2.5,1.89,0.34,0.38,2.87,11.59,1.11,0.86,0.81,0.29,0.77,0.08,3.35,2.22,5.92,4.55,17.96,6.23,3.07,0.85,38.23,27.63
"schreiner_halket_1898_de.txt",1,21640,4.58,1.99,2.36,2.51,0.24,0.49,0.69,0.7,0.27,0.37,2.71,1.61,1.73,2.95,3.25,3.04,4.8,1.33,1.2,0.73,1.62,0.4,0.27,0.5,1.45,2.27,2.04,0.35,0.3,2.44,11.56,1.33,0.77,0.17,0.82,0.73,0.43,4.05,2.79,5.64,3.93,17.26,6.41,3.09,1.16,38.69,26.31
"schnitzler_casanova_1918_de.txt",1,35931,4.96,1.71,2.21,3.28,0.38,0.53,0.76,0.53,0.41,0.33,2.9,2.02,1.77,2.16,3.05,3.09,4.62,1.11,1.05,0.42,1.37,0.39,0.3,0.23,0.91,2.98,1.75,0.59,0.5,2.26,11.77,1.57,0.98,0.65,0.7,0.72,0.18,4.17,2.29,4.99,4.95,16.61,6.73,3.9,0.9,39.55,25.59
"fontane_irrungen_1888_de.txt",1,51692,5.43,2.11,2.76,3.72,0.24,0.24,0.68,0.9,0.27,0.82,1.55,1.73,1.88,3.06,3.09,3.69,5.19,0.91,1.21,0.42,0.78,0.63,0.32,0.4,1.37,2.53,2.06,0.56,0.21,2.11,9.85,1.08,0.8,0.46,0.43,0.56,0.14,3.54,2.13,5.87,4.88,14.5,6.73,2.77,0.7,35.25,28.94
"heiberg_todsunden_1891_de.txt",1,88325,4.85,1.89,2.45,3.64,0.52,0.55,0.94,1.17,0.18,0.74,2.41,2.35,1.85,2.92,2.83,3.28,4.63,0.98,1.13,0.51,1.13,0.52,0.34,0.21,1.34,2.58,2.22,0.56,0.45,2.5,10.46,1.66,0.61,0.45,0.75,0.81,0.24,4.5,2.2,4.46,5.65,15.58,7.15,3.47,1.05,39.6,27.05
"heiberg_charaktere_1901_de.txt",1,61758,4.96,1.8,2.39,3.77,0.36,0.41,0.76,1.34,0.27,0.89,2.76,2.53,2,3.05,2.77,3.58,4.67,0.68,0.95,0.42,0.76,0.42,0.25,0.18,1.73,2.92,2.47,0.69,0.4,2.3,9.79,2.26,0.6,0.36,0.98,0.83,0.1,5.26,1.61,4.61,5.3,14.14,8.21,4.2,0.93,39.65,27.75
"bonsels_maja_1912_de.txt",1,36675,4.86,1.71,2.73,4.33,0.71,0.64,1.11,0.12,0.17,0.24,1.14,2.37,1.76,2.69,3.47,3.27,4.08,1.72,1.93,0.65,1.5,0.44,0.31,0.31,0.8,3.2,2.75,0.53,0.53,2.46,11.23,0.92,0.74,0.2,0.26,0.37,0.37,1.67,2.56,5.42,6.79,17.99,7.81,2.12,0.74,39.68,26.94
"flaubert_november_1842_fra.txt",1,30412,3.45,1.14,2.42,4.81,0.46,0.59,1.44,0.48,0.27,0.34,1.15,2.38,1.81,2.2,2.91,2.57,3.27,1.72,1.01,1.09,2.72,0.7,1.07,0.45,1.4,2.74,1.21,0.46,0.27,2.91,11.56,0.95,1.17,0.4,0.55,0.69,0.48,2.24,4.94,4.95,7.3,18.29,6.08,3.07,1.17,43.09,22.15
"kafka_schloss_1925_de.txt",1,109536,6.7,2.58,3.16,3.05,0.46,0.46,1.01,0.52,0.22,0.26,2.27,2.4,2.06,3.84,4.21,4.52,6.23,1,1.57,0.37,0.92,0.39,0.16,0.21,1.51,3.12,1.94,0.49,0.5,2.15,10.02,2.1,0.54,0.62,0.41,0.39,0.05,3.27,1.68,6.34,4.98,15.11,7.56,3.67,0.44,36.71,35.7
"kafka_bau_1928_de.txt",1,12930,6.58,2.38,3.5,3.54,0.5,0.4,0.76,0,0.19,0,0.39,2.84,1.89,4.18,5,5.01,6.51,0.63,1.03,0.33,0.9,0.47,0.14,0.21,0.32,3.5,1.82,0.67,0.97,2.14,12.5,2.6,0.8,0.22,0.32,0.25,0.12,0.58,1.72,7.4,5.2,16.63,7.28,3.94,0.37,35.72,37.89
"mann_tonio_1903_de.txt",1,21416,3.94,1.42,2.26,3.83,0.46,0.51,1.19,0.45,0.24,0.23,3.15,1.84,1.8,2.1,2.55,2.84,3.54,1.42,1.07,0.86,1.74,0.62,0.5,0.54,1.03,2.63,1.53,0.42,0.32,2.49,11.06,1.67,1.33,0.51,0.37,0.65,0.15,4.07,3.4,4.98,5.99,16.9,5.93,3.88,0.8,40.97,22.29
"bierbaum_stilpe_1897_de.txt",1,59415,4.98,1.99,2.71,3.61,0.32,0.67,0.84,0.27,0.25,0.43,2.65,1.97,2.33,3.03,2.76,3.46,4.61,0.79,1.14,0.58,1,0.59,0.43,0.56,1.01,2.87,1.89,0.38,0.53,1.79,8.97,2.12,1.23,0.26,0.5,0.82,0.15,3.6,2.58,5.69,5.44,13.27,6.68,4.11,0.97,36.65,27.84
"walser_jakob_1909_de.txt",1,42290,5.79,2.07,3.67,4.63,0.45,0.81,0.96,0.37,0.17,0.26,1.93,2.49,2.21,2.84,4.4,4.06,4.03,1.15,1.31,0.64,1.37,0.67,0.35,0.39,1.92,2.91,2.39,0.45,0.37,1.82,9.77,1.69,0.85,0.38,0.6,0.89,0.22,2.73,2.78,6.26,6.85,14.69,8.04,3.52,1.11,39.72,31.56
"kraft_medizinmann_1896_de.txt",1,6940,4.84,1.92,2.42,2.65,0.42,0.81,0.58,0.89,0.24,0.27,2.81,1.56,1.74,2.84,2.58,3.03,4.57,1.15,0.86,0.42,1.38,0.71,0.19,0.32,1.46,2.51,2.03,0.4,0.66,3.36,11.33,1.37,0.58,0.52,0.37,0.35,0.56,4.21,2.6,5.25,4.46,17.12,7.06,2.84,0.91,39.2,25.5
"akunian_bittersuess_1891_de.txt",1,51138,4.67,1.91,2.15,3.73,0.45,0.47,1.22,0.81,0.4,0.51,2.75,1.76,1.99,2.28,2.49,3.15,4.09,1.51,1.71,0.65,1.87,0.73,0.32,0.43,1.34,2.32,1.62,0.33,0.32,2.45,9.81,1.08,1.05,0.55,0.44,0.4,0.17,4.47,3.35,4.39,5.87,16.13,5.93,3.12,0.57,39.44,24.49
"flaubert_salambo_1863_fra.txt",1,100414,3.12,0.9,1.95,2.17,0.51,0.85,0.83,0.36,0.09,0.17,1.8,1.11,1.56,1.6,1.79,2.05,2.74,1.1,0.82,0.62,2.11,0.5,0.32,0.45,0.62,2.61,2.07,0.32,0.43,2.93,13.21,1.21,0.9,0.2,0.49,0.84,0.5,2.42,3.38,4.52,4.36,18.68,6.05,2.8,1.34,39.03,16.82
"kafka_strafkolonie_1919_de.txt",1,10303,5,1.94,2.66,2.15,0.4,0.41,0.62,0.28,0.17,0.14,2.53,2.41,1.79,3.05,2.81,3.7,4.62,1.49,1.46,0.41,1.99,0.43,0.19,0.16,0.82,2.89,3.4,0.41,0.41,3.57,9.85,2.05,1.57,0.3,0.31,0.21,0.23,3.12,2.77,5.38,3.58,16.78,7.93,4.23,0.44,38.85,27.98
"strindberg_magd_1921_sca.txt",1,110064,3.97,1.93,2.13,3.43,0.43,0.72,0.95,1.17,0.49,0.44,4.02,2.16,2.07,2.82,2.43,3.13,4.87,0.85,0.81,0.54,0.96,0.86,0.32,0.43,1.56,3.04,2.42,0.44,0.47,2.22,10.11,3.11,1.34,0.56,0.65,0.96,0.24,6.12,2.57,5.43,5.53,14.53,7.93,5.66,1.2,43.54,25.51
"meyer_richterin_1885_de.txt",1,22446,2.41,1.69,1.16,3.03,0.55,0.76,0.86,1.16,0.24,0.9,2.49,1.51,1.57,1.5,1.58,2.45,3.39,1.11,1.53,0.49,2.13,0.33,0.34,0.3,1.4,2.05,1.76,0.33,0.31,2.55,9.47,1.03,0.59,0.19,0.5,1.22,0.36,4.79,3.1,4.13,5.2,15.15,5.85,2.31,1.58,37.98,17.26
"flaubert_schlichtes_1877_fra.txt",1,11516,2.59,1.01,1.88,2.3,0.39,0.43,0.89,1,0.18,1.12,1.85,1.24,1.29,1.21,1.78,1.83,2.69,1.09,1.01,0.43,2.01,0.71,0.33,0.5,0.71,2.09,2.11,0.28,0.32,3,12.41,1.18,1.17,0.96,0.62,0.92,0.41,4.15,3.55,4.76,4.01,17.94,5.51,3.93,1.33,40.42,15.52
"mann_tristan_1903_de.txt",1,13989,3.75,1.56,2.24,3.62,0.54,0.49,0.81,0.69,0.26,0.51,2.82,1.79,1.71,1.99,2.78,3.07,3.81,1.54,1.52,0.76,2.04,0.79,0.36,0.41,0.93,2.44,2.96,0.34,0.24,2.21,9.72,1.39,1.17,0.56,0.49,1.65,0.19,4.28,3.6,5.3,5.46,15.75,6.91,3.61,1.84,41.45,22.7
