"Filename","Segment","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function","pronoun","ppron","i","we","you_total","you_sing","you_plur","you_formal","other","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achiev","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","SMOG.de","MSTTR","exp_relate","exp_body","exp_imperson","exp_affect","exp_space","exp_drives","exp_concerns","exp_transc","experiential","epistemic","literariness"
"storm_riew_1885_de.txt",1,39941,58.64,75.88,21.89,34.79,16.47,17.48,82.3,55.76,17.66,13.15,3.35,0.56,1.82,0.97,0.86,0,7.33,7.24,3.57,3.39,11.22,10.82,7.5,4.38,12.87,1.67,15.41,6.32,2,1.36,0.46,1.49,4.67,2.72,1.95,0.37,0.4,0.78,16.93,0.94,0.25,0.62,2.92,11.38,1.28,1.59,2.39,1.73,2.66,4.55,4.04,1.35,1.7,0.71,4.24,2.24,0.72,0.38,0.46,5.11,1.3,2.06,1.58,0.23,0.21,8.55,3,0.56,19.22,2.68,10.73,6.73,0.84,0.88,0.59,0.54,0.76,0.31,1.85,0.07,0.19,0.33,0.06,0.02,21.18,3.29,7.92,0.59,2.9,0.73,2.1,0.21,2.74,0.71,0,0,6.95376950097949,0.790391459074733,4.73,3.8,3.85,4.27,17.17,5.38,2.85,1.07,39.27,21.74,56.2503914590747
"spyri_heidilehr_1880_de.txt",1,51339,36.21,77.38,38.34,63.37,24.29,17.72,84.88,56.8,15.1,8.33,1.39,0.24,1.47,1.09,0.38,0,4.86,4.81,1.67,5.42,10.05,10.28,8.76,5.2,16.28,1.96,17.42,7.06,1.98,1.58,0.5,3.32,4.79,3.29,1.49,0.34,0.29,0.63,15.25,0.74,0.24,0.29,2.08,14.4,1.64,1.85,2.66,2.78,4.22,4,3.67,1.38,1.64,0.48,2.75,1.08,0.48,0.24,0.42,5.77,1.12,2.5,1.89,0.34,0.38,8.05,4.45,0.69,21.45,2.87,11.59,8.17,1.11,0.86,0.81,0.29,0.77,0.08,2.32,0.01,0.06,0.3,0.1,0.02,20.51,3.12,9.83,0.55,0.86,0.67,0.69,0.47,3.88,0.37,0.06,0,6.16153803170836,0.783931034482759,3.35,2.22,5.92,4.55,17.96,6.23,3.07,0.85,38.23,27.63,63.6039310344828
"schreiner_halket_1898_de.txt",1,21640,55.94,74.42,14.61,25.33,17.33,19.15,84.81,58.06,17.48,11.54,2.15,0.72,0.99,0.6,0.4,0,6.95,6.73,2.93,4.79,11.85,10.9,8.52,4.58,12.82,1.99,16.76,6.04,1.94,1.58,0.85,2.36,4.66,2.51,2.13,0.24,0.49,0.69,16.37,0.7,0.27,0.37,2.71,13.86,1.61,1.73,2.95,3.25,3.04,4.8,3.49,1.33,1.2,0.73,3.39,1.62,0.4,0.27,0.5,6,1.45,2.27,2.04,0.35,0.3,6.92,3.98,0.79,18.61,2.44,11.56,5.8,1.33,0.77,0.17,0.82,0.73,0.43,1.25,0.12,0.09,0.23,0.01,0.04,17.7,4.4,7.91,0.65,0.87,0.99,0.63,0.05,1.86,0.26,0.05,0.03,5.89445864572928,0.755227882037534,4.05,2.79,5.64,3.93,17.26,6.41,3.09,1.16,38.69,26.31,55.1652278820375
"schnitzler_casanova_1918_de.txt",1,35931,73.91,75.52,21.07,47.46,26.15,25.61,82.42,55.22,16.48,11.61,1.57,0.27,0.64,0.27,0.37,0,8.15,7.9,2.89,4.32,10.54,12.97,7.23,4.96,11.54,1.71,14.29,7.01,2.84,1.42,0.67,2.21,5.37,3.28,2.04,0.38,0.53,0.76,16.44,0.53,0.41,0.33,2.9,14.31,2.02,1.77,2.16,3.05,3.09,4.62,2.82,1.11,1.05,0.42,2.46,1.37,0.39,0.3,0.23,6.16,0.91,2.98,1.75,0.59,0.5,7.02,2.1,0.81,20.49,2.26,11.77,7.66,1.57,0.98,0.65,0.7,0.72,0.18,1.27,0.04,0.06,0.26,0.01,0.02,21.17,4.05,10.69,0.24,0.91,0.65,0.33,1.63,2.36,0.2,0.07,0.02,6.96701677608692,0.749609375,4.17,2.29,4.99,4.95,16.61,6.73,3.9,0.9,39.55,25.59,73.939609375
"fontane_irrungen_1888_de.txt",1,51692,28.81,67.31,29.54,72.89,14.55,18.93,82.31,56.14,15.88,9.76,2.47,0.55,1.15,0.81,0.35,0,4.99,4.91,2.52,4.99,9.2,9.86,7.88,5.43,16.5,2.11,15.51,6.77,2.43,1.83,0.88,2.76,5.26,3.72,1.54,0.24,0.24,0.68,14.42,0.9,0.27,0.82,1.55,15.05,1.73,1.88,3.06,3.09,3.69,5.19,2.73,0.91,1.21,0.42,2.78,0.78,0.63,0.32,0.4,6.08,1.37,2.53,2.06,0.56,0.21,6.36,4.57,0.64,18.46,2.11,9.85,7.55,1.08,0.8,0.46,0.43,0.56,0.14,3.01,0.04,0.27,0.6,0.12,0.13,21.89,6.9,9.73,0.44,0.27,0.71,0.1,0.26,2.16,1.16,0.14,0,7.63042308958605,0.733969072164948,3.54,2.13,5.87,4.88,14.5,6.73,2.77,0.7,35.25,28.94,56.703969072165
"heiberg_todsunden_1891_de.txt",1,88325,50.36,77.84,13.66,47.58,17.7,25.48,83.88,55.91,17.59,12.64,2.23,0.42,1.2,0.63,0.56,0,8,7.79,3.93,4.01,9.16,11.59,7.79,4.85,12.48,1.89,15.44,6.07,2.04,1.33,0.45,2.45,6.07,3.64,2.4,0.52,0.55,0.94,17.76,1.17,0.18,0.74,2.41,15.16,2.35,1.85,2.92,2.83,3.28,4.63,2.85,0.98,1.13,0.51,2.62,1.13,0.52,0.34,0.21,6.57,1.34,2.58,2.22,0.56,0.45,6.65,3.04,0.87,18.77,2.5,10.46,6.89,1.66,0.61,0.45,0.75,0.81,0.24,1.77,0.02,0.07,0.4,0.06,0.04,21.69,4.48,10.26,0.34,0.32,0.67,0.79,2.07,2.17,0.36,0.01,0.22,8.2113925145567,0.754973800886739,4.5,2.2,4.46,5.65,15.58,7.15,3.47,1.05,39.6,27.05,66.0249738008867
"heiberg_charaktere_1901_de.txt",1,61758,43.15,79.82,15.91,63.18,16.12,25.47,84.18,56.59,18.69,13.77,3.01,0.51,1.75,1.2,0.55,0,7.65,7.36,3.8,4.17,8.62,11.32,8.43,4.96,11.48,1.8,16.1,5.52,1.98,1.23,0.44,2.39,5.76,3.77,1.97,0.36,0.41,0.76,18.89,1.34,0.27,0.89,2.76,15.85,2.53,2,3.05,2.77,3.58,4.67,2.29,0.68,0.95,0.42,2.15,0.76,0.42,0.25,0.18,7.48,1.73,2.92,2.47,0.69,0.4,6.28,3.67,0.95,17.94,2.3,9.79,6.78,2.26,0.6,0.36,0.98,0.83,0.1,1.75,0.01,0.09,0.45,0.13,0.04,22.99,4.73,9.61,0.41,0.1,0.5,1.34,2.92,2.8,0.28,0.01,0.3,10.3870389996103,0.758979591836735,5.26,1.61,4.61,5.3,14.14,8.21,4.2,0.93,39.65,27.75,65.7889795918367
"bonsels_maja_1912_de.txt",1,36675,48.15,78.47,10.7,54.61,18.26,19.97,84.71,56.23,18.06,12.27,2.18,0.37,1.07,0.37,0.7,0,7.99,7.75,5.8,4.79,10.58,9.72,8.08,4.86,11.93,1.71,16.64,8.44,2.01,1.53,0.63,2.73,7.16,4.33,2.84,0.71,0.64,1.11,17.15,0.12,0.17,0.24,1.14,14.57,2.37,1.76,2.69,3.47,3.27,4.08,4.65,1.72,1.93,0.65,3.21,1.5,0.44,0.31,0.31,6.85,0.8,3.2,2.75,0.53,0.53,8.13,3.44,0.74,18.4,2.46,11.23,5.87,0.92,0.74,0.2,0.26,0.37,0.37,1.69,0.01,0.19,0.23,0.16,0.03,22.34,6.09,9.75,0.32,0.05,0.69,0.27,0.1,4.98,0.09,0,0,5.88826464446545,0.787556818181818,1.67,2.56,5.42,6.79,17.99,7.81,2.12,0.74,39.68,26.94,61.5875568181818
"flaubert_november_1842_fra.txt",1,30412,74.86,57.84,62.93,66.67,16.76,21.66,84.86,55.95,19.66,14.34,6.68,0.51,1.02,0.54,0.47,0,5.64,5.54,3.17,4.38,11.56,12.03,6.58,3.45,10.93,1.14,14.7,6.86,2.31,1.54,0.57,2.42,7.71,4.81,2.87,0.46,0.59,1.44,12.92,0.48,0.27,0.34,1.15,12.68,2.38,1.81,2.2,2.91,2.57,3.27,4.28,1.72,1.01,1.09,4.9,2.72,0.7,1.07,0.45,5.64,1.4,2.74,1.21,0.46,0.27,6.74,2.81,0.79,19.36,2.91,11.56,6.2,0.95,1.17,0.4,0.55,0.69,0.48,0.8,0.06,0.06,0.08,0.17,0,17.64,5.25,9.57,0.25,0.8,0.46,0.64,0.03,0.59,0.03,0.02,0,5.78955290408473,0.782994923857868,2.24,4.94,4.95,7.3,18.29,6.08,3.07,1.17,43.09,22.15,56.9229949238579
"kafka_schloss_1925_de.txt",1,109536,23.12,71.51,18.9,31.79,22.27,21.89,87.31,59.25,17.64,11.24,2.13,0.62,1.39,1.03,0.36,0,6.31,6.13,2.86,5.49,8.95,10.55,10.27,6.7,12.58,2.58,18.4,6.73,2.37,1.42,0.85,3.16,5.46,3.05,2.4,0.46,0.46,1.01,17.43,0.52,0.22,0.26,2.27,19,2.4,2.06,3.84,4.21,4.52,6.23,3.09,1,1.57,0.37,2.57,0.92,0.39,0.16,0.21,6.94,1.51,3.12,1.94,0.49,0.5,7.17,4.63,0.88,17.49,2.15,10.02,6.55,2.1,0.54,0.62,0.41,0.39,0.05,2.61,0.01,1.2,1.61,0.03,0.01,22.42,4.9,12.1,0.21,0.58,0.61,0.16,0.02,3,0.01,0.01,0.83,5.06364021757617,0.787919799498747,3.27,1.68,6.34,4.98,15.11,7.56,3.67,0.44,36.71,35.7,68.9779197994987
"kafka_bau_1928_de.txt",1,12930,27.23,25.07,95.49,55.14,30.28,23.67,87.49,60.28,18.29,10.6,7.21,0.07,0.15,0.04,0.11,0,2.51,2.43,0.77,6.51,9.75,10.69,9.57,6.58,12.76,2.38,16.13,7.66,2.51,1.25,0.89,3.5,5.58,3.54,2.03,0.5,0.4,0.76,9.27,0,0.19,0,0.39,20.76,2.84,1.89,4.18,5,5.01,6.51,2.25,0.63,1.03,0.33,3.19,0.9,0.47,0.14,0.21,6.37,0.32,3.5,1.82,0.67,0.97,2.7,6.94,0.97,20.37,2.14,12.5,7.09,2.6,0.8,0.22,0.32,0.25,0.12,1.24,0.01,0.02,0.3,0.02,0,15.4,2.94,10.87,0.04,0.23,0.3,0.08,0.09,0,0,0.03,0.82,6.25535457646796,0.788198433420366,0.58,1.72,7.4,5.2,16.63,7.28,3.94,0.37,35.72,37.89,70.4381984334204
"mann_tonio_1903_de.txt",1,21416,66.56,75.91,6.05,46.85,18.29,24.66,81.97,54.29,16.02,10.46,1.55,0.15,0.53,0.33,0.2,0,7.26,7.13,2.11,4.63,10.35,11.3,6.94,3.94,13.58,1.42,14.21,6.9,1.67,1.42,0.35,2.26,6.45,3.83,2.62,0.46,0.51,1.19,14.89,0.45,0.24,0.23,3.15,12.77,1.84,1.8,2.1,2.55,2.84,3.54,3.74,1.42,1.07,0.86,3.78,1.74,0.62,0.5,0.54,5.47,1.03,2.63,1.53,0.42,0.32,6.58,2.65,0.41,17.46,2.49,11.06,4.83,1.67,1.33,0.51,0.37,0.65,0.15,1.43,0.05,0.04,0.35,0.05,0.03,22.53,6.15,11.49,0.16,0.44,0.55,0.6,0.83,1.56,0.06,0.08,0.61,7.07499727046922,0.772377049180328,4.07,3.4,4.98,5.99,16.9,5.93,3.88,0.8,40.97,22.29,66.6023770491803
"bierbaum_stilpe_1897_de.txt",1,59415,45.09,68.23,9.74,50.22,11.14,23.66,81.15,55.12,16.67,10.63,2.7,0.38,1.29,1,0.28,0,5.41,5.31,1.55,4.88,10.34,9.68,8.72,4.98,12.65,1.99,15.35,6.91,2.14,1.82,0.81,2.71,5.88,3.61,2.28,0.32,0.67,0.84,14.33,0.27,0.25,0.43,2.65,14.89,1.97,2.33,3.03,2.76,3.46,4.61,2.96,0.79,1.14,0.58,3.35,1,0.59,0.43,0.56,6.09,1.01,2.87,1.89,0.38,0.53,5.38,4.55,0.83,15.4,1.79,8.97,5.35,2.12,1.23,0.26,0.5,0.82,0.15,2.45,0.16,0.22,0.47,0.27,0.08,22,7.18,9.18,1.1,0.17,0.98,2.46,0.19,0.34,0.07,0.29,0.05,6.43527392286973,0.761567912488605,3.6,2.58,5.69,5.44,13.27,6.68,4.11,0.97,36.65,27.84,58.0315679124886
"walser_jakob_1909_de.txt",1,42290,14.81,62.35,48.5,61.51,12.64,22.39,85.7,57.33,19.9,12.56,5.9,1.22,1.45,1.33,0.13,0,3.54,3.49,1.14,5.86,8.41,8.75,8.91,5.79,13.41,2.07,16.09,8.08,2.18,1.92,0.4,3.67,7.55,4.63,2.89,0.45,0.81,0.96,14.46,0.37,0.17,0.26,1.93,16.58,2.49,2.21,2.84,4.4,4.06,4.03,3.54,1.15,1.31,0.64,4.19,1.37,0.67,0.35,0.39,7.44,1.92,2.91,2.39,0.45,0.37,3.2,7.15,1.04,16.12,1.82,9.77,5.5,1.69,0.85,0.38,0.6,0.89,0.22,2.23,0.16,0.14,0.55,0.07,0.04,23.78,7.29,12.09,0.53,0.01,0.88,0.16,1.27,1.18,0.26,0.09,0,5.35322860011037,0.776175824175824,2.73,2.78,6.26,6.85,14.69,8.04,3.52,1.11,39.72,31.56,60.1361758241758
"kraft_medizinmann_1896_de.txt",1,6940,67.29,70.06,22.53,25.68,15.56,24.32,80.97,54.15,14.93,9.86,1.6,0.58,0.73,0.12,0.62,0,6.04,5.82,2.1,4.44,11.8,10.48,8.27,4.84,12.39,1.92,16.35,6.15,2.25,1.48,0.81,2.42,4.88,2.65,2.25,0.42,0.81,0.58,13.78,0.89,0.24,0.27,2.81,13.31,1.56,1.74,2.84,2.58,3.03,4.57,2.59,1.15,0.86,0.42,3.04,1.38,0.71,0.19,0.32,6.53,1.46,2.51,2.03,0.4,0.66,8.1,3.2,0.63,19.81,3.36,11.33,6.3,1.37,0.58,0.52,0.37,0.35,0.56,1.5,0.14,0.1,0.33,0.09,0.14,19.88,5.59,10.26,0.04,0.06,0.94,0.26,0.03,2.49,0.22,0,0,7.33010866783725,0.772226935312831,4.21,2.6,5.25,4.46,17.12,7.06,2.84,0.91,39.2,25.5,60.8622269353128
"akunian_bittersuess_1891_de.txt",1,51138,41.42,75.19,13.23,44.51,14.9,19.83,82.39,54.88,17.67,12.91,3.21,0.44,1.4,0.76,0.64,0,7.51,7.38,3.31,3.79,9.9,9.57,8.29,4.67,12.73,1.91,16.31,7,2.03,1.54,0.6,2.15,6.38,3.73,2.6,0.45,0.47,1.22,16.87,0.81,0.4,0.51,2.75,13.07,1.76,1.99,2.28,2.49,3.15,4.09,4.18,1.51,1.71,0.65,3.94,1.87,0.73,0.32,0.43,5.51,1.34,2.32,1.62,0.33,0.32,6.69,4.55,0.65,17.79,2.45,9.81,6.58,1.08,1.05,0.55,0.44,0.4,0.17,2.33,0.06,0.33,0.4,0.16,0.08,22.49,4.38,10.64,0.44,0.52,0.9,1.52,0.04,2.12,1.92,0.01,0,7.0761686105151,0.757416267942584,4.47,3.35,4.39,5.87,16.13,5.93,3.12,0.57,39.44,24.49,58.3774162679426
"flaubert_salambo_1863_fra.txt",1,100414,98.28,79.02,9.6,11.26,13.46,27.76,75.96,51.2,13.64,9.28,0.5,0.08,0.83,0.44,0.39,0,6.85,6.59,3.38,3.62,13.94,13.27,5.18,3.12,9.96,0.9,12.09,5.24,1.73,1,0.9,1.95,4.76,2.17,2.56,0.51,0.85,0.83,12.57,0.36,0.09,0.17,1.8,9.62,1.11,1.56,1.6,1.79,2.05,2.74,2.76,1.1,0.82,0.62,3.22,2.11,0.5,0.32,0.45,5.55,0.62,2.61,2.07,0.32,0.43,7.41,1.21,0.46,20.14,2.93,13.21,5.37,1.21,0.9,0.2,0.49,0.84,0.5,0.65,0.07,0.11,0.06,0.04,0.02,18.11,7.06,7.79,0.28,0.04,0.19,0.96,0.35,1.21,0.03,0.07,0.12,6.27172018171785,0.736352941176471,2.42,3.38,4.52,4.36,18.68,6.05,2.8,1.34,39.03,16.82,60.1263529411765
"kafka_strafkolonie_1919_de.txt",1,10303,74.51,70.93,17.11,19.98,21.69,24.04,86.63,57.73,15.71,10.21,1.66,0.3,0.2,0.09,0.12,0,6.84,6.66,2.43,4.51,13.67,10.83,8.96,5,11.14,1.94,17.36,6.01,1.84,0.92,0.87,2.66,4.27,2.15,2.02,0.4,0.41,0.62,15.38,0.28,0.17,0.14,2.53,15.65,2.41,1.79,3.05,2.81,3.7,4.62,3.52,1.49,1.46,0.41,3.52,1.99,0.43,0.19,0.16,7.48,0.82,2.89,3.4,0.41,0.41,7.76,3.92,1.16,18.98,3.57,9.85,6.61,2.05,1.57,0.3,0.31,0.21,0.23,1.2,0.02,0.03,0.24,0.02,0,18.96,4.62,9.38,0.4,1.06,0.39,0.21,0.01,2.35,0,0.04,0.5,6.87368875617127,0.782890094979647,3.12,2.77,5.38,3.58,16.78,7.93,4.23,0.44,38.85,27.98,65.7128900949796
"strindberg_magd_1921_sca.txt",1,110064,77.76,75.46,5.78,33.6,14.23,24.36,85.38,55.59,14.74,8.98,0.39,0.14,0.35,0.23,0.12,0,7.09,6.98,1.67,4.5,13.12,11.4,9.58,3.97,11.66,1.93,17.5,6.5,2.14,1.1,0.93,2.13,6.12,3.43,2.7,0.43,0.72,0.95,16,1.17,0.49,0.44,4.02,14.71,2.16,2.07,2.82,2.43,3.13,4.87,2.48,0.85,0.81,0.54,3.16,0.96,0.86,0.32,0.43,7.3,1.56,3.04,2.42,0.44,0.47,8.92,3.34,0.9,17.41,2.22,10.11,6.03,3.11,1.34,0.56,0.65,0.96,0.24,1.04,0.06,0.06,0.28,0.03,0,19.45,6.22,8.56,0.33,1.35,0.51,0.46,1.23,0,0.04,0.18,0.56,6.28894829871028,0.757786697247706,6.12,2.57,5.43,5.53,14.53,7.93,5.66,1.2,43.54,25.51,59.0777866972477
"meyer_richterin_1885_de.txt",1,22446,69.07,84.37,5.56,24.61,11.45,22.34,79.11,54.06,18.68,13.57,2.94,0.27,3.28,2.58,0.7,0,6.59,6.55,3.03,3.74,12.59,9.63,7.13,2.41,11.96,1.69,14.96,4.66,1.41,1.27,0.39,1.16,5.75,3.03,2.67,0.55,0.76,0.86,17.49,1.16,0.24,0.9,2.49,10.1,1.51,1.57,1.5,1.58,2.45,3.39,3.31,1.11,1.53,0.49,3.8,2.13,0.33,0.34,0.3,5.44,1.4,2.05,1.76,0.33,0.31,6.01,4.96,0.33,15.16,2.55,9.47,4.13,1.03,0.59,0.19,0.5,1.22,0.36,0.85,0.08,0.06,0.09,0.02,0.01,26.26,6.05,8.94,0.5,0.01,0.98,1.86,1.1,6.55,0.27,0,0,5.30850124296599,0.758646080760095,4.79,3.1,4.13,5.2,15.15,5.85,2.31,1.58,37.98,17.26,60.8986460807601
"flaubert_schlichtes_1877_fra.txt",1,11516,96.39,88.18,1.7,19.87,17.74,24.35,80.64,53.05,17.03,12.45,0.16,0.02,0.99,0.01,0.98,0,10.63,10.55,7.01,3.81,13.78,13.25,5.22,2.59,9.6,1.01,13.1,5.08,1.5,0.86,0.95,1.88,4.48,2.3,2.17,0.39,0.43,0.89,17.64,1,0.18,1.12,1.85,9,1.24,1.29,1.21,1.78,1.83,2.69,2.71,1.09,1.01,0.43,3.3,2.01,0.71,0.33,0.5,5.21,0.71,2.09,2.11,0.28,0.32,8.9,0.69,0.43,20.09,3,12.41,6.01,1.18,1.17,0.96,0.62,0.92,0.41,0.69,0.05,0.05,0.05,0.05,0,18.67,5.47,9.18,0.3,1.54,0.09,0.64,0.22,1.02,0.12,0.09,0,6.10993620090996,0.742309523809524,4.15,3.55,4.76,4.01,17.94,5.51,3.93,1.33,40.42,15.52,61.5523095238095
"mann_tristan_1903_de.txt",1,13989,65.92,76.1,4.74,46.88,15.51,26.61,81.62,52.49,16.67,11.1,2.19,0.27,0.47,0.07,0.4,0,7.43,7.22,4.27,4.65,10.32,10.17,6.67,3.75,12.25,1.56,13.95,7.15,1.91,1.39,0.65,2.24,6.1,3.62,2.41,0.54,0.49,0.81,16.53,0.69,0.26,0.51,2.82,12.86,1.79,1.71,1.99,2.78,3.07,3.81,4.13,1.54,1.52,0.76,4.18,2.04,0.79,0.36,0.41,6.53,0.93,2.44,2.96,0.34,0.24,6.2,3.18,0.4,16.01,2.21,9.72,4.78,1.39,1.17,0.56,0.49,1.65,0.19,1.57,0.09,0.13,0.49,0.14,0.02,25.38,7.18,11.14,0.23,0.36,0.69,0.77,0.97,3.05,0.31,0.03,0.66,8.63985022571518,0.751228070175439,4.28,3.6,5.3,5.46,15.75,6.91,3.61,1.84,41.45,22.7,68.7412280701754
"kafka_verwandlung_1915_de.txt",1,19148,64.42,73.64,26.81,27.48,29.32,23.26,86.88,57.02,14.57,9.55,0.63,0.17,0.38,0.06,0.32,0,7.06,6.98,2.47,4.2,10.94,12.25,8.15,6.54,12.7,1.97,15.91,7.27,2.37,1.03,0.75,2.88,5.59,3.02,2.54,0.48,0.44,1.06,16.21,2.1,0.68,1.29,3.18,16.74,2.08,1.83,3.31,3.43,3.69,5.41,3.19,1.07,1.35,0.52,3.05,1.52,0.5,0.2,0.55,7.56,2.35,3.02,1.85,0.39,0.46,8.57,1.78,0.65,21.68,2.87,12.2,8.01,1.54,0.97,1.61,0.52,0.38,0.13,1.26,0.01,0.05,0.25,0.04,0.01,16.43,3.26,9.72,0.14,0.92,0.3,0.22,0.5,1.37,0.01,0,0,8.65796570691184,0.799583333333333,7.25,2.77,4.95,5,18.01,8.07,4.64,0.51,46.25,31.14,70.0595833333333
"raabe_stopfkuchen_1891_de.txt",1,63439,50.42,67.81,60.66,58.14,21.04,21.76,82.93,57.73,16.55,11.05,4.06,0.8,1.68,1.32,0.36,0,4.13,4.04,1.42,4.59,9.83,11.98,7.49,5.65,14.29,1.67,13.48,7.12,2.34,1.72,0.59,2.35,5.25,3.42,1.8,0.2,0.45,0.74,14.54,0.83,0.37,0.46,1.97,14.67,1.89,1.93,2.3,2.82,3.23,4.69,2.54,0.78,1.12,0.39,3.09,1.19,0.82,0.26,0.42,6.04,1.87,2.46,1.66,0.4,0.19,4.84,4.42,0.49,19.37,1.89,11.4,7.05,1.07,0.64,0.35,0.46,0.84,0.23,2.43,0.11,0.18,0.53,0.11,0.11,17.38,3.41,9.18,0.67,0.53,0.65,1.15,0.21,1.29,0.2,0.04,0.04,10.1153256613196,0.780809248554913,3.63,2.69,5.18,4.81,15.58,6.58,2.52,1.07,36.88,26.53,61.4908092485549
"bonsels_indien_1916_de.txt",1,67648,88.1,59.97,62.46,39.56,29,26.12,82.05,54.49,16.44,11.21,4.44,0.81,0.7,0.46,0.24,0,4.63,4.52,1.68,4.46,12.37,12.68,6.09,3.63,11.31,1.36,12.88,7.48,2.62,1.27,0.58,1.95,6.39,3.67,2.72,0.51,0.66,0.88,11.87,0.24,0.17,0.16,1.26,13.55,2.76,1.7,1.97,2.81,2.48,4.07,3.37,1.55,0.92,0.64,3.07,1.47,0.53,0.29,0.32,6.85,1.31,3.01,2.16,0.49,0.58,6.1,2.32,0.68,19.1,2.21,11.76,6.24,1.52,0.94,0.32,0.44,0.75,0.4,0.79,0.02,0.04,0.06,0.02,0.01,16.07,3.65,10.14,0.15,0.15,0.23,0.06,0.12,1.37,0.01,0,0.19,5.73053286676936,0.792357414448669,1.83,2.61,5.04,5.72,17.08,7.55,3.22,1.15,39.16,22.73,72.0423574144487
"walser_kleine_1914_de.txt",1,42141,59.73,61.8,53.63,98.27,16.75,21.49,85.9,55.72,17.12,11.23,5.11,0.17,1.03,0.77,0.26,0,4.38,4.28,1.87,4.89,11.15,10.59,7.52,3.95,13.52,1.45,14.34,9.58,2.49,1.96,0.33,2.57,8.89,6.61,2.28,0.34,0.45,1.05,12.98,0.63,0.38,0.47,1.56,12.92,1.87,2.21,1.9,2.68,2.99,3.24,4.91,2.06,1.04,1.08,4.18,1.4,0.65,0.66,0.6,6.46,1.21,3.04,2.02,0.47,0.32,5.54,4.25,0.71,18.78,2.29,11.59,5.89,1.2,1.42,0.5,0.61,0.68,0.22,1.22,0.06,0.13,0.12,0.02,0.02,19.47,5.51,11.9,0.2,0.17,0.41,0.13,0.46,0.28,0.21,0.02,0.17,8.26855440370655,0.791836734693878,3.04,3.31,5.22,8.45,18.06,7.06,3.73,0.9,44.55,22.86,58.6218367346939
"polenz_buettnerbauer_1895_de.txt",1,122688,83.36,80.19,6,50.85,12.79,24.19,80.63,53.33,14.77,9.43,0.6,0.19,0.37,0.09,0.29,0,7.24,7.11,2.31,4.13,12.3,11.56,8.3,4.38,10.33,1.68,15.89,6.49,1.84,1.34,0.5,2.49,5.26,3.29,1.93,0.33,0.42,0.68,16.28,1.28,0.32,0.54,3.56,13.4,1.91,1.78,2.26,2.7,3.02,3.58,2.64,1.05,0.88,0.46,2.68,1.19,0.65,0.24,0.39,6.26,1.34,2.79,1.86,0.43,0.36,8.78,2,0.66,18.42,2.28,10.92,6.27,1.91,0.77,0.5,1.01,0.58,0.14,1.81,0.06,0.13,0.27,0.06,0.15,18.57,6.71,8.28,0.28,0.42,0.28,1.1,0.05,0.91,0.53,0.01,0.01,7.27940011185993,0.782071428571429,5.7,2.47,4.63,4.72,15.59,6.78,4.19,0.72,40.17,23.8,56.6020714285714
